=======
RESULTS
=======

Duration of BST Search: 45902000  nanoseconds
Duration of AVL Search: 32935000  nanoseconds
Duration of Hash Table Search: 5016000  nanoseconds



==============
SEARCHED WORDS
==============

Words searched: 18197

9480) Found the word: SuspendedIn		 with [2] duplicates.
9481) Found the word: roundly		 with [10] duplicates.
9482) Found the word: condemning		 with [30] duplicates.
9483) Found the word: predicament		 with [2] duplicates.
9484) Found the word: SAMUEL		 with [4] duplicates.
9485) Found the word: indorsed		 with [12] duplicates.
9486) Found the word: jostle		 with [4] duplicates.
9487) Found the word: tease		 with [6] duplicates.
9488) Found the word: exasperated		 with [14] duplicates.
9489) Found the word: Massacre		 with [8] duplicates.
9490) Found the word: Quincy		 with [24] duplicates.
9491) Found the word: goaded		 with [2] duplicates.
9492) Found the word: Gaspee		 with [6] duplicates.
9493) Found the word: crew		 with [20] duplicates.
9494) Found the word: informer		 with [2] duplicates.
9495) Found the word: PartyAlthough		 with [2] duplicates.
9496) Found the word: impost		 with [2] duplicates.
9497) Found the word: irritating		 with [24] duplicates.
9498) Found the word: Annapolis		 with [10] duplicates.
9499) Found the word: flagrant		 with [6] duplicates.
9500) Found the word: 1774		 with [4] duplicates.
9501) Found the word: furthermore		 with [8] duplicates.
9502) Found the word: legalized		 with [2] duplicates.
9503) Found the word: pleas		 with [14] duplicates.
9504) Found the word: lenity		 with [2] duplicates.
9505) Found the word: punitive		 with [6] duplicates.
9506) Found the word: Canadians		 with [4] duplicates.
9507) Found the word: Gage		 with [6] duplicates.
9508) Found the word: majesty		 with [10] duplicates.
9509) Found the word: constitutional		 with [138] duplicates.
9510) Found the word: Carta		 with [4] duplicates.
9511) Found the word: avowed		 with [16] duplicates.
9512) Found the word: loyalists		 with [12] duplicates.
9513) Found the word: flooding		 with [8] duplicates.
9514) Found the word: rooted		 with [8] duplicates.
9515) Found the word: colonistsan		 with [2] duplicates.
9516) Found the word: DecisionThe		 with [2] duplicates.
9517) Found the word: treasonable		 with [8] duplicates.
9518) Found the word: Facts		 with [2] duplicates.
9519) Found the word: urchin		 with [2] duplicates.
9520) Found the word: heretofore		 with [10] duplicates.
9521) Found the word: bewildered		 with [32] duplicates.
9522) Found the word: Conciliation		 with [4] duplicates.
9523) Found the word: Howard		 with [6] duplicates.
9524) Found the word: Selections		 with [2] duplicates.
9525) Found the word: Lecky		 with [4] duplicates.
9526) Found the word: AssistanceSee		 with [2] duplicates.
9527) Found the word: 413433		 with [2] duplicates.
9528) Found the word: PrinciplesPrepare		 with [2] duplicates.
9529) Found the word: Historians		 with [6] duplicates.
9530) Found the word: PeriodGreen		 with [2] duplicates.
9531) Found the word: 85121		 with [2] duplicates.
9532) Found the word: thereGeorge		 with [2] duplicates.
9533) Found the word: NonImportation		 with [2] duplicates.
9534) Found the word: qualified		 with [12] duplicates.
9535) Found the word: nonimportation		 with [6] duplicates.
9536) Found the word: conciliatory		 with [6] duplicates.
9537) Found the word: restraining		 with [18] duplicates.
9538) Found the word: 1775		 with [22] duplicates.
9539) Found the word: 1775Meanwhile		 with [2] duplicates.
9540) Found the word: petitioned		 with [8] duplicates.
9541) Found the word: behalf		 with [48] duplicates.
9542) Found the word: calamities		 with [12] duplicates.
9543) Found the word: renounce		 with [20] duplicates.
9544) Found the word: insurrection		 with [24] duplicates.
9545) Found the word: reconciliation		 with [16] duplicates.
9546) Found the word: hiring		 with [4] duplicates.
9547) Found the word: Sentiment		 with [4] duplicates.
9548) Found the word: Favor		 with [4] duplicates.
9549) Found the word: IndependenceEvents		 with [2] duplicates.
9550) Found the word: prudent		 with [4] duplicates.
9551) Found the word: dreaded		 with [22] duplicates.
9552) Found the word: backwoodsmen		 with [2] duplicates.
9553) Found the word: conferences		 with [22] duplicates.
9554) Found the word: PAINE		 with [2] duplicates.
9555) Found the word: Paine		 with [24] duplicates.
9556) Found the word: oppressive		 with [16] duplicates.
9557) Found the word: Turkey		 with [36] duplicates.
9558) Found the word: Reasons		 with [4] duplicates.
9559) Found the word: pleads		 with [2] duplicates.
9560) Found the word: tyranny		 with [18] duplicates.
9561) Found the word: tyrant		 with [4] duplicates.
9562) Found the word: balked		 with [4] duplicates.
9563) Found the word: shrank		 with [20] duplicates.
9564) Found the word: Wyeth		 with [4] duplicates.
9565) Found the word: DRAFT		 with [4] duplicates.
9566) Found the word: DECLARATION		 with [4] duplicates.
9567) Found the word: CONGRESS		 with [2] duplicates.
9568) Found the word: DeclaredThe		 with [2] duplicates.
9569) Found the word: delegation		 with [12] duplicates.
9570) Found the word: hamlet		 with [2] duplicates.
9571) Found the word: Creator		 with [8] duplicates.
9572) Found the word: prelude		 with [8] duplicates.
9573) Found the word: democracya		 with [2] duplicates.
9574) Found the word: ESTABLISHMENT		 with [2] duplicates.
9575) Found the word: sympathizers		 with [12] duplicates.
9576) Found the word: Constitutions		 with [20] duplicates.
9577) Found the word: advising		 with [12] duplicates.
9578) Found the word: president		 with [44] duplicates.
9579) Found the word: Corbin		 with [4] duplicates.
9580) Found the word: curiosities		 with [2] duplicates.
9581) Found the word: symbols		 with [14] duplicates.
9582) Found the word: undaunted		 with [6] duplicates.
9583) Found the word: Tests		 with [2] duplicates.
9584) Found the word: MOBBING		 with [2] duplicates.
9585) Found the word: TORIES		 with [2] duplicates.
9586) Found the word: Loyalists		 with [6] duplicates.
9587) Found the word: confiscated		 with [10] duplicates.
9588) Found the word: extravagant		 with [6] duplicates.
9589) Found the word: LoyalistsWhen		 with [2] duplicates.
9590) Found the word: graduates		 with [2] duplicates.
9591) Found the word: refugees		 with [4] duplicates.
9592) Found the word: catechisms		 with [2] duplicates.
9593) Found the word: pettifogging		 with [2] duplicates.
9594) Found the word: Writers		 with [4] duplicates.
9595) Found the word: combat		 with [22] duplicates.
9596) Found the word: Generals		 with [14] duplicates.
9597) Found the word: Montgomery		 with [8] duplicates.
9598) Found the word: Harlem		 with [4] duplicates.
9599) Found the word: Plains		 with [10] duplicates.
9600) Found the word: Witherspoon		 with [2] duplicates.
9601) Found the word: Songs		 with [4] duplicates.
9602) Found the word: Wiberd		 with [2] duplicates.
9603) Found the word: harried		 with [4] duplicates.
9604) Found the word: Crisis		 with [4] duplicates.
9605) Found the word: branding		 with [2] duplicates.
9606) Found the word: expulsion		 with [8] duplicates.
9607) Found the word: seizure		 with [30] duplicates.
9608) Found the word: Saratoga		 with [10] duplicates.
9609) Found the word: Forge		 with [14] duplicates.
9610) Found the word: deploying		 with [4] duplicates.
9611) Found the word: Vincennes		 with [4] duplicates.
9612) Found the word: Gates		 with [14] duplicates.
9613) Found the word: Camden		 with [12] duplicates.
9614) Found the word: overran		 with [2] duplicates.
9615) Found the word: Cowpens		 with [6] duplicates.
9616) Found the word: clashed		 with [6] duplicates.
9617) Found the word: privateers		 with [14] duplicates.
9618) Found the word: worried		 with [32] duplicates.
9619) Found the word: Pickens		 with [2] duplicates.
9620) Found the word: technically		 with [4] duplicates.
9621) Found the word: linens		 with [4] duplicates.
9622) Found the word: Barry		 with [4] duplicates.
9623) Found the word: Less		 with [14] duplicates.
9624) Found the word: spectacular		 with [10] duplicates.
9625) Found the word: reckon		 with [16] duplicates.
9626) Found the word: OfficersOn		 with [2] duplicates.
9627) Found the word: theatrical		 with [8] duplicates.
9628) Found the word: firstrate		 with [10] duplicates.
9629) Found the word: exaltation		 with [4] duplicates.
9630) Found the word: Beveridge		 with [4] duplicates.
9631) Found the word: indolence		 with [10] duplicates.
9632) Found the word: starved		 with [2] duplicates.
9633) Found the word: Benedict		 with [10] duplicates.
9634) Found the word: Washingtons		 with [24] duplicates.
9635) Found the word: seller		 with [8] duplicates.
9636) Found the word: Nathanael		 with [2] duplicates.
9637) Found the word: Sullivan		 with [2] duplicates.
9638) Found the word: briefs		 with [2] duplicates.
9639) Found the word: Frederick		 with [14] duplicates.
9640) Found the word: drilled		 with [8] duplicates.
9641) Found the word: manoeuvered		 with [2] duplicates.
9642) Found the word: Kalb		 with [6] duplicates.
9643) Found the word: Pulaski		 with [6] duplicates.
9644) Found the word: annals		 with [10] duplicates.
9645) Found the word: bravely		 with [6] duplicates.
9646) Found the word: privates		 with [6] duplicates.
9647) Found the word: valiant		 with [16] duplicates.
9648) Found the word: veteran		 with [10] duplicates.
9649) Found the word: dallied		 with [2] duplicates.
9650) Found the word: supineness		 with [4] duplicates.
9651) Found the word: inaction		 with [4] duplicates.
9652) Found the word: unfamiliar		 with [26] duplicates.
9653) Found the word: oversea		 with [2] duplicates.
9654) Found the word: preying		 with [10] duplicates.
9655) Found the word: outdone		 with [8] duplicates.
9656) Found the word: forcesat		 with [2] duplicates.
9657) Found the word: fretful		 with [4] duplicates.
9658) Found the word: WarAt		 with [2] duplicates.
9659) Found the word: combatted		 with [2] duplicates.
9660) Found the word: loyalist		 with [2] duplicates.
9661) Found the word: Bache		 with [2] duplicates.
9662) Found the word: aiding		 with [8] duplicates.
9663) Found the word: decently		 with [10] duplicates.
9664) Found the word: surplus		 with [22] duplicates.
9665) Found the word: FINANCES		 with [2] duplicates.
9666) Found the word: wagon		 with [48] duplicates.
9667) Found the word: quire		 with [2] duplicates.
9668) Found the word: LoansActing		 with [2] duplicates.
9669) Found the word: appealing		 with [10] duplicates.
9670) Found the word: 241000000		 with [2] duplicates.
9671) Found the word: 210000000		 with [2] duplicates.
9672) Found the word: interestbearing		 with [4] duplicates.
9673) Found the word: burdened		 with [14] duplicates.
9674) Found the word: DepreciationAs		 with [2] duplicates.
9675) Found the word: uphill		 with [12] duplicates.
9676) Found the word: freezing		 with [16] duplicates.
9677) Found the word: Speculation		 with [2] duplicates.
9678) Found the word: Solomon		 with [8] duplicates.
9679) Found the word: Jefferson		 with [192] duplicates.
9680) Found the word: MORRIS		 with [2] duplicates.
9681) Found the word: sacrifices		 with [24] duplicates.
9682) Found the word: lotteries		 with [4] duplicates.
9683) Found the word: DIPLOMACY		 with [2] duplicates.
9684) Found the word: Deane		 with [8] duplicates.
9685) Found the word: Petersburg		 with [486] duplicates.
9686) Found the word: Senegal		 with [2] duplicates.
9687) Found the word: Equally		 with [8] duplicates.
9688) Found the word: Figaro		 with [2] duplicates.
9689) Found the word: ParisWhen		 with [2] duplicates.
9690) Found the word: Antoinette		 with [4] duplicates.
9691) Found the word: retirement		 with [26] duplicates.
9692) Found the word: 1778News		 with [2] duplicates.
9693) Found the word: dislocated		 with [18] duplicates.
9694) Found the word: neutrals		 with [6] duplicates.
9695) Found the word: Offer		 with [2] duplicates.
9696) Found the word: enactment		 with [18] duplicates.
9697) Found the word: diplomats		 with [12] duplicates.
9698) Found the word: Timely		 with [2] duplicates.
9699) Found the word: Accompanied		 with [2] duplicates.
9700) Found the word: brightens		 with [4] duplicates.
9701) Found the word: valor		 with [16] duplicates.
9702) Found the word: LAST		 with [2] duplicates.
9703) Found the word: aggressor		 with [4] duplicates.
9704) Found the word: leveled		 with [4] duplicates.
9705) Found the word: estrangement		 with [12] duplicates.
9706) Found the word: Lest		 with [2] duplicates.
9707) Found the word: predictions		 with [8] duplicates.
9708) Found the word: paralyzed		 with [12] duplicates.
9709) Found the word: postponed		 with [8] duplicates.
9710) Found the word: reproached		 with [32] duplicates.
9711) Found the word: neglecting		 with [6] duplicates.
9712) Found the word: 1783The		 with [2] duplicates.
9713) Found the word: Floridas		 with [12] duplicates.
9714) Found the word: Newfoundland		 with [2] duplicates.
9715) Found the word: ACCORDING		 with [2] duplicates.
9716) Found the word: stiffnecked		 with [2] duplicates.
9717) Found the word: amicable		 with [8] duplicates.
9718) Found the word: councils		 with [22] duplicates.
9719) Found the word: rioted		 with [2] duplicates.
9720) Found the word: veered		 with [4] duplicates.
9721) Found the word: Interference		 with [12] duplicates.
9722) Found the word: supplanted		 with [6] duplicates.
9723) Found the word: Congresses		 with [4] duplicates.
9724) Found the word: 191718		 with [2] duplicates.
9725) Found the word: RightsDraw		 with [2] duplicates.
9726) Found the word: 176183		 with [2] duplicates.
9727) Found the word: 147197		 with [2] duplicates.
9728) Found the word: 250254		 with [2] duplicates.
9729) Found the word: 159168		 with [2] duplicates.
9730) Found the word: ToriesHart		 with [2] duplicates.
9731) Found the word: PROMISE		 with [2] duplicates.
9732) Found the word: peered		 with [10] duplicates.
9733) Found the word: phrased		 with [6] duplicates.
9734) Found the word: uninstructed		 with [2] duplicates.
9735) Found the word: voteDelaware		 with [2] duplicates.
9736) Found the word: thirteenone		 with [2] duplicates.
9737) Found the word: authorize		 with [6] duplicates.
9738) Found the word: expenditures		 with [16] duplicates.
9739) Found the word: Millions		 with [14] duplicates.
9740) Found the word: unsettled		 with [10] duplicates.
9741) Found the word: discrimination		 with [18] duplicates.
9742) Found the word: barriers		 with [16] duplicates.
9743) Found the word: discouraged		 with [14] duplicates.
9744) Found the word: reenacted		 with [4] duplicates.
9745) Found the word: canceled		 with [6] duplicates.
9746) Found the word: Uncertainty		 with [2] duplicates.
9747) Found the word: impair		 with [12] duplicates.
9748) Found the word: demanding		 with [24] duplicates.
9749) Found the word: foreclosing		 with [2] duplicates.
9750) Found the word: debtburdened		 with [4] duplicates.
9751) Found the word: apportioned		 with [22] duplicates.
9752) Found the word: RepublicLeading		 with [2] duplicates.
9753) Found the word: contended		 with [18] duplicates.
9754) Found the word: Shayss		 with [4] duplicates.
9755) Found the word: perfidiousness		 with [2] duplicates.
9756) Found the word: rumors		 with [42] duplicates.
9757) Found the word: advocates		 with [56] duplicates.
9758) Found the word: levy		 with [8] duplicates.
9759) Found the word: negligent		 with [2] duplicates.
9760) Found the word: dishonorable		 with [16] duplicates.
9761) Found the word: CALLING		 with [2] duplicates.
9762) Found the word: lodged		 with [24] duplicates.
9763) Found the word: delegate		 with [18] duplicates.
9764) Found the word: Called		 with [2] duplicates.
9765) Found the word: 1787		 with [32] duplicates.
9766) Found the word: longdesired		 with [4] duplicates.
9767) Found the word: thinkers		 with [8] duplicates.
9768) Found the word: Wythe		 with [2] duplicates.
9769) Found the word: Clymer		 with [2] duplicates.
9770) Found the word: Mifflin		 with [2] duplicates.
9771) Found the word: Pinckney		 with [6] duplicates.
9772) Found the word: InvolvedThe		 with [2] duplicates.
9773) Found the word: revised		 with [8] duplicates.
9774) Found the word: restrained		 with [22] duplicates.
9775) Found the word: GovernmentThe		 with [2] duplicates.
9776) Found the word: Paterson		 with [8] duplicates.
9777) Found the word: overthrown		 with [18] duplicates.
9778) Found the word: summoning		 with [8] duplicates.
9779) Found the word: reposed		 with [4] duplicates.
9780) Found the word: Randolph		 with [10] duplicates.
9781) Found the word: CompromiseDefeated		 with [2] duplicates.
9782) Found the word: vehemently		 with [12] duplicates.
9783) Found the word: gauntlet		 with [12] duplicates.
9784) Found the word: counting		 with [30] duplicates.
9785) Found the word: deepseated		 with [18] duplicates.
9786) Found the word: dupes		 with [2] duplicates.
9787) Found the word: hightoned		 with [4] duplicates.
9788) Found the word: electors		 with [54] duplicates.
9789) Found the word: Balance		 with [2] duplicates.
9790) Found the word: Dependent		 with [4] duplicates.
9791) Found the word: apportioning		 with [2] duplicates.
9792) Found the word: TradeSouthern		 with [2] duplicates.
9793) Found the word: discriminations		 with [14] duplicates.
9794) Found the word: slaveholder		 with [2] duplicates.
9795) Found the word: discourages		 with [2] duplicates.
9796) Found the word: untroubled		 with [6] duplicates.
9797) Found the word: overstocked		 with [2] duplicates.
9798) Found the word: adamant		 with [4] duplicates.
9799) Found the word: concession		 with [14] duplicates.
9800) Found the word: runaway		 with [14] duplicates.
9801) Found the word: feebleness		 with [6] duplicates.
9802) Found the word: judiciary		 with [18] duplicates.
9803) Found the word: emancipated		 with [20] duplicates.
9804) Found the word: specifying		 with [2] duplicates.
9805) Found the word: CommerceThere		 with [2] duplicates.
9806) Found the word: allayed		 with [6] duplicates.
9807) Found the word: DefenseThe		 with [2] duplicates.
9808) Found the word: discredited		 with [10] duplicates.
9809) Found the word: Necessary		 with [2] duplicates.
9810) Found the word: Proper		 with [2] duplicates.
9811) Found the word: construed		 with [16] duplicates.
9812) Found the word: spanning		 with [4] duplicates.
9813) Found the word: StatesFraming		 with [2] duplicates.
9814) Found the word: tenderness		 with [182] duplicates.
9815) Found the word: debtor		 with [6] duplicates.
9816) Found the word: radicals		 with [18] duplicates.
9817) Found the word: suppress		 with [28] duplicates.
9818) Found the word: revisions		 with [2] duplicates.
9819) Found the word: thereafter		 with [8] duplicates.
9820) Found the word: deciding		 with [16] duplicates.
9821) Found the word: Fraudulent		 with [2] duplicates.
9822) Found the word: declaimed		 with [4] duplicates.
9823) Found the word: ironhanded		 with [2] duplicates.
9824) Found the word: sarcastically		 with [12] duplicates.
9825) Found the word: wellborn		 with [2] duplicates.
9826) Found the word: ConstitutionMoved		 with [2] duplicates.
9827) Found the word: weightiest		 with [2] duplicates.
9828) Found the word: CELEBRATING		 with [2] duplicates.
9829) Found the word: unanimously		 with [6] duplicates.
9830) Found the word: undecided		 with [26] duplicates.
9831) Found the word: sloop		 with [4] duplicates.
9832) Found the word: Anarchy		 with [2] duplicates.
9833) Found the word: 1788		 with [4] duplicates.
9834) Found the word: Hunt		 with [2] duplicates.
9835) Found the word: compromises		 with [8] duplicates.
9836) Found the word: embodied		 with [6] duplicates.
9837) Found the word: Treatment		 with [54] duplicates.
9838) Found the word: CommerceCallender		 with [4] duplicates.
9839) Found the word: StatesFiske		 with [2] duplicates.
9840) Found the word: Selfish		 with [4] duplicates.
9841) Found the word: StatesCallender		 with [2] duplicates.
9842) Found the word: 185191		 with [2] duplicates.
9843) Found the word: Failure		 with [2] duplicates.
9844) Found the word: 318326		 with [2] duplicates.
9845) Found the word: 236249		 with [2] duplicates.
9846) Found the word: 275301		 with [2] duplicates.
9847) Found the word: StudiesLook		 with [2] duplicates.
9848) Found the word: 233254		 with [2] duplicates.
9849) Found the word: PowerIn		 with [2] duplicates.
9850) Found the word: inauguration		 with [32] duplicates.
9851) Found the word: plaudits		 with [2] duplicates.
9852) Found the word: bosoms		 with [2] duplicates.
9853) Found the word: eleventh		 with [14] duplicates.
9854) Found the word: Funding		 with [10] duplicates.
9855) Found the word: indebtedness		 with [8] duplicates.
9856) Found the word: holders		 with [22] duplicates.
9857) Found the word: funding		 with [16] duplicates.
9858) Found the word: Face		 with [6] duplicates.
9859) Found the word: ValueOn		 with [2] duplicates.
9860) Found the word: subscribed		 with [10] duplicates.
9861) Found the word: figuresten		 with [2] duplicates.
9862) Found the word: reimbursed		 with [2] duplicates.
9863) Found the word: redeem		 with [8] duplicates.
9864) Found the word: deferring		 with [4] duplicates.
9865) Found the word: PHILADELPHIA		 with [2] duplicates.
9866) Found the word: deadlock		 with [16] duplicates.
9867) Found the word: locating		 with [2] duplicates.
9868) Found the word: accrue		 with [6] duplicates.
9869) Found the word: hotly		 with [10] duplicates.
9870) Found the word: cogency		 with [2] duplicates.
9871) Found the word: closeness		 with [6] duplicates.
9872) Found the word: protective		 with [92] duplicates.
9873) Found the word: 1792		 with [12] duplicates.
9874) Found the word: Dissensions		 with [6] duplicates.
9875) Found the word: undermine		 with [12] duplicates.
9876) Found the word: Partisan		 with [2] duplicates.
9877) Found the word: AntiFederalists		 with [26] duplicates.
9878) Found the word: citiesBoston		 with [2] duplicates.
9879) Found the word: despite		 with [132] duplicates.
9880) Found the word: asperity		 with [2] duplicates.
9881) Found the word: 1794		 with [14] duplicates.
9882) Found the word: halting		 with [24] duplicates.
9883) Found the word: shrewd		 with [26] duplicates.
9884) Found the word: sores		 with [56] duplicates.
9885) Found the word: champion		 with [18] duplicates.
9886) Found the word: RebellionThe		 with [2] duplicates.
9887) Found the word: funded		 with [2] duplicates.
9888) Found the word: obdurate		 with [8] duplicates.
9889) Found the word: Congressmen		 with [2] duplicates.
9890) Found the word: disaffected		 with [2] duplicates.
9891) Found the word: INFLUENCES		 with [2] duplicates.
9892) Found the word: distracted		 with [22] duplicates.
9893) Found the word: Revolutionwhich		 with [2] duplicates.
9894) Found the word: Estates		 with [2] duplicates.
9895) Found the word: nobility		 with [52] duplicates.
9896) Found the word: HANDS		 with [4] duplicates.
9897) Found the word: Rights		 with [22] duplicates.
9898) Found the word: proclaiming		 with [12] duplicates.
9899) Found the word: FranceIn		 with [6] duplicates.
9900) Found the word: marvelous		 with [6] duplicates.
9901) Found the word: unpretentious		 with [2] duplicates.
9902) Found the word: lineage		 with [2] duplicates.
9903) Found the word: dalliance		 with [2] duplicates.
9904) Found the word: philanthropy		 with [14] duplicates.
9905) Found the word: Lafayettes		 with [2] duplicates.
9906) Found the word: youths		 with [8] duplicates.
9907) Found the word: propagated		 with [4] duplicates.
9908) Found the word: deplorable		 with [6] duplicates.
9909) Found the word: redheeled		 with [2] duplicates.
9910) Found the word: RevolutionSo		 with [2] duplicates.
9911) Found the word: soberly		 with [2] duplicates.
9912) Found the word: transplanted		 with [16] duplicates.
9913) Found the word: plotted		 with [4] duplicates.
9914) Found the word: Champs		 with [2] duplicates.
9915) Found the word: Jacobins		 with [6] duplicates.
9916) Found the word: degenerated		 with [8] duplicates.
9917) Found the word: bloodthirsty		 with [12] duplicates.
9918) Found the word: Summons		 with [2] duplicates.
9919) Found the word: starving		 with [14] duplicates.
9920) Found the word: atheistical		 with [2] duplicates.
9921) Found the word: immoral		 with [6] duplicates.
9922) Found the word: aggravatedly		 with [2] duplicates.
9923) Found the word: decried		 with [2] duplicates.
9924) Found the word: Citizen		 with [8] duplicates.
9925) Found the word: calumny		 with [2] duplicates.
9926) Found the word: Adding		 with [2] duplicates.
9927) Found the word: fervor		 with [10] duplicates.
9928) Found the word: TreatyUnmoved		 with [2] duplicates.
9929) Found the word: neutrality		 with [30] duplicates.
9930) Found the word: pacific		 with [16] duplicates.
9931) Found the word: ratify		 with [14] duplicates.
9932) Found the word: wiles		 with [2] duplicates.
9933) Found the word: defensive		 with [20] duplicates.
9934) Found the word: Campaign		 with [18] duplicates.
9935) Found the word: 1796Adams		 with [2] duplicates.
9936) Found the word: Democrat		 with [24] duplicates.
9937) Found the word: conciliating		 with [2] duplicates.
9938) Found the word: forgave		 with [8] duplicates.
9939) Found the word: goodtempered		 with [2] duplicates.
9940) Found the word: FranceThe		 with [2] duplicates.
9941) Found the word: Directory		 with [8] duplicates.
9942) Found the word: Overlooking		 with [2] duplicates.
9943) Found the word: loudest		 with [8] duplicates.
9944) Found the word: 1800		 with [12] duplicates.
9945) Found the word: 1798		 with [14] duplicates.
9946) Found the word: machinations		 with [2] duplicates.
9947) Found the word: defame		 with [2] duplicates.
9948) Found the word: discontents		 with [2] duplicates.
9949) Found the word: Bystanders		 with [2] duplicates.
9950) Found the word: ungenerous		 with [2] duplicates.
9951) Found the word: censure		 with [16] duplicates.
9952) Found the word: rightful		 with [6] duplicates.
9953) Found the word: Triumph		 with [12] duplicates.
9954) Found the word: 1800Thus		 with [2] duplicates.
9955) Found the word: unturned		 with [4] duplicates.
9956) Found the word: epithets		 with [2] duplicates.
9957) Found the word: Anarchiststerms		 with [2] duplicates.
9958) Found the word: electoral		 with [40] duplicates.
9959) Found the word: QUARREL		 with [2] duplicates.
9960) Found the word: HOUSE		 with [2] duplicates.
9961) Found the word: REPRESENTATIVES		 with [2] duplicates.
9962) Found the word: Burr		 with [12] duplicates.
9963) Found the word: thirtysixth		 with [4] duplicates.
9964) Found the word: 1801		 with [6] duplicates.
9965) Found the word: Bassett		 with [6] duplicates.
9966) Found the word: BurkePaine		 with [4] duplicates.
9967) Found the word: LegislationComan		 with [2] duplicates.
9968) Found the word: 341348		 with [2] duplicates.
9969) Found the word: 367375		 with [2] duplicates.
9970) Found the word: 267278		 with [2] duplicates.
9971) Found the word: AmendmentContrast		 with [2] duplicates.
9972) Found the word: PRINCIPLES		 with [2] duplicates.
9973) Found the word: Jealousy		 with [2] duplicates.
9974) Found the word: SimplicityEvery		 with [2] duplicates.
9975) Found the word: stead		 with [4] duplicates.
9976) Found the word: MeasuresThe		 with [2] duplicates.
9977) Found the word: Chase		 with [8] duplicates.
9978) Found the word: convict		 with [14] duplicates.
9979) Found the word: intrench		 with [2] duplicates.
9980) Found the word: inaugural		 with [12] duplicates.
9981) Found the word: deliberate		 with [32] duplicates.
9982) Found the word: untilled		 with [4] duplicates.
9983) Found the word: refinements		 with [10] duplicates.
9984) Found the word: oceangoing		 with [4] duplicates.
9985) Found the word: RuleFor		 with [2] duplicates.
9986) Found the word: rumor		 with [20] duplicates.
9987) Found the word: coerced		 with [4] duplicates.
9988) Found the word: cession		 with [24] duplicates.
9989) Found the word: defiance		 with [18] duplicates.
9990) Found the word: exclusive		 with [20] duplicates.
9991) Found the word: Napoleons		 with [202] duplicates.
9992) Found the word: ScruplesWhen		 with [2] duplicates.
9993) Found the word: confident		 with [26] duplicates.
9994) Found the word: hotch		 with [2] duplicates.
9995) Found the word: potch		 with [2] duplicates.
9996) Found the word: hauled		 with [2] duplicates.
9997) Found the word: hoisted		 with [2] duplicates.
9998) Found the word: Soto		 with [2] duplicates.
9999) Found the word: valued		 with [30] duplicates.
10000) Found the word: billion		 with [20] duplicates.
10001) Found the word: explored		 with [16] duplicates.
10002) Found the word: scouts		 with [18] duplicates.
10003) Found the word: hornets		 with [2] duplicates.
10004) Found the word: retaliated		 with [4] duplicates.
10005) Found the word: Decree		 with [8] duplicates.
10006) Found the word: countered		 with [4] duplicates.
10007) Found the word: international		 with [78] duplicates.
10008) Found the word: confiscation		 with [14] duplicates.
10009) Found the word: ruleOnce		 with [2] duplicates.
10010) Found the word: Englishmana		 with [2] duplicates.
10011) Found the word: deserters		 with [2] duplicates.
10012) Found the word: warship		 with [6] duplicates.
10013) Found the word: Leopard		 with [2] duplicates.
10014) Found the word: 363110		 with [2] duplicates.
10015) Found the word: 1000000		 with [2] duplicates.
10016) Found the word: dilemma		 with [8] duplicates.
10017) Found the word: Commodore		 with [16] duplicates.
10018) Found the word: earnestness		 with [6] duplicates.
10019) Found the word: embargo		 with [4] duplicates.
10020) Found the word: pathetic		 with [36] duplicates.
10021) Found the word: violators		 with [2] duplicates.
10022) Found the word: supine		 with [4] duplicates.
10023) Found the word: reelection		 with [10] duplicates.
10024) Found the word: Trend		 with [2] duplicates.
10025) Found the word: 1811		 with [18] duplicates.
10026) Found the word: Belt		 with [2] duplicates.
10027) Found the word: restlessness		 with [20] duplicates.
10028) Found the word: checked		 with [40] duplicates.
10029) Found the word: CalhounWhile		 with [2] duplicates.
10030) Found the word: dubbed		 with [4] duplicates.
10031) Found the word: Southerners		 with [6] duplicates.
10032) Found the word: unmindful		 with [4] duplicates.
10033) Found the word: adhering		 with [8] duplicates.
10034) Found the word: 1812		 with [128] duplicates.
10035) Found the word: insulted		 with [22] duplicates.
10036) Found the word: Course		 with [2] duplicates.
10037) Found the word: Detroit		 with [10] duplicates.
10038) Found the word: Perrys		 with [2] duplicates.
10039) Found the word: Plattsburgh		 with [2] duplicates.
10040) Found the word: inconclusive		 with [2] duplicates.
10041) Found the word: financially		 with [6] duplicates.
10042) Found the word: titanic		 with [4] duplicates.
10043) Found the word: anxieties		 with [4] duplicates.
10044) Found the word: surrendering		 with [10] duplicates.
10045) Found the word: skirmishing		 with [12] duplicates.
10046) Found the word: tavern		 with [28] duplicates.
10047) Found the word: harmlessly		 with [4] duplicates.
10048) Found the word: taint		 with [10] duplicates.
10049) Found the word: 1816		 with [24] duplicates.
10050) Found the word: constitutionality		 with [12] duplicates.
10051) Found the word: 1816The		 with [2] duplicates.
10052) Found the word: taunted		 with [10] duplicates.
10053) Found the word: annihilated		 with [4] duplicates.
10054) Found the word: 1819		 with [8] duplicates.
10055) Found the word: northwesterly		 with [4] duplicates.
10056) Found the word: constitutionally		 with [6] duplicates.
10057) Found the word: Monroes		 with [4] duplicates.
10058) Found the word: enunciation		 with [4] duplicates.
10059) Found the word: upheaval		 with [8] duplicates.
10060) Found the word: republics		 with [4] duplicates.
